"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Pozor!\r\nTato akce odstraní tyto uživatele ze všech přiřazených rolí\r\nJste si jisti?"
"Warning: All related AirMail messages will be deteted!\n Are you sure you want to do this?","Upozornění: Všechny zprávy související s AirMail budou smazány!\n Jste si jisti, že to chcete udělat?"
"Warning: Please do not close the window during importing/exporting data","Varování: Prosím nezavírejte okno během importu/exportu dat"
"Watermark File for %s","Vodoznak pro %s"
"We appreciate our merchants' feedback, please <a href=""#"" onclick=""surveyAction('yes'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction('no'); return false;"">Remove this notification</a>","Vážíme si našich obchodníků, prosím <a href=""#"" onclick=""surveyAction('yes'); return false;"">dejte nám vědět</a>, jaké vlastnosti - funkčnosti byste chtěli mít v Magentu. <a href=""#"" onclick=""surveyAction('no'); return false;"">Odebrat toto upozornění.</a>"
"We detected that your JavaScript seem to be disabled.","Zjistili jsme, že máte vypnutý JavaScript."
"We're in our typing table, coding away more features for Magento. Thank you for your patience.","Prostě na tom makáme. Děkujeme za shovívavost ;)."
"Web Section","Web"
"Web Services","Webové služby"
"Web services","Webové služby"
"Website","Webové stránky"
"What is this?","Co to je?"
"Wishlist Report","Report seznamu přání"
"Wishlist item is not loaded.","Seznam přání není načten."
"Wrong billing agreement ID specified.","Uvedeno špatné ID platebních podmínek."
"Wrong column format.","Špatný formát sloupců."
"Wrong newsletter template.","Chybná šablona zpravodaje."
"Wrong quote item.","Špatná položka objednávky."
"Wrong tab configuration.","Chybné nastavení záložky."
"Wrong tag was specified.","Vybrán chybný štítek."
"Wrong transaction ID specified.","Špatně uvedené ID transakce."
"XML","XML"
"YTD","Letos"
"Year","Rok"
"Yes","Ano"
"Yes (301 Moved Permanently)","Ano (301 Trvale přesunuto)"
"Yes (302 Found)","Ano (302 nalezeno)"
"Yes (only price with tax)","Ano (pouze cena s daní)"
"You cannot delete your own account.","Nemůžete smazat svůj vlastní účet."
"You have %s unread message(s).","Máte %s nepřečtených zpráv."
"You have logged out.","Jste odhlášeni."
"You have not enough permissions to use this functionality.","Nemáte dostatečná oprávnění k použití této funkce."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Pro plnou funkčnost této stránky musíte mít povolen JavaScript ve Vašem prohlížeči."
"You need to specify order items.","Musíte určit pořadí položek."
"Your answers contain duplicates.","Vaše odpověď obsahuje duplikáty."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Nastavení PHP Vašeho serveru v tuto chvíli neumožňuje nahrát soubory větší než %s. Prosím upravte hodnoty post_max_size (momentálně je %s) a upload_max_filesize (momentálně je %s) v php.ini pokud chcete nahrávat větší soubory."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Váš webový server je chybně nastaven. Konfigurační soubory s citlivými informacemi jsou přístupné z venku. Prosím kontaktujte svého poskytovatele hostingu."
"Zip/Postal Code","PSČ"
"Zip/Postal Code:","PSČ"
"[ deleted ]","[ smazáno ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[Zobrazení obchodu]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","zavřít"
"critical","kritická"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","například: ""sitemap/"" nebo ""/"" pro výchozí cestu (cesta musí být zapisovatelná)"
"example: sitemap.xml","například: sitemap.xml"
"from","od"
"images/logo.gif","images/logo.gif"
"items selected","Vybrané položky"
"major","vysoká"
"minor","nízká"
"notice","upozornění"
"of %s pages","stránek %s"
"per page","na stránku"
"so url rewrite is not possible.","takže url přepis není možný."
"store(%s) scope","rozsah obchodu (%s)"
"to","do"
"website(%s) scope","rozsah webových stránek (%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} Není doporučováno používat výchozí nastavení přednastavené v nastavení nezabezpečená URL/ zabezpečená URL. Je důrazně doporučováno změnit tuto hodnotu ve Vaší Magento <a href=""%s"">konfiguraci</a>."
"Access Deny","Zamítnout přístup"
"Account successfully saved","Účet byl úspěšně uložen"
"Add new Role","Přidat novou roli"
"Backup successfully created","Záloha úspěšně vytvořena"
"Billing address","Fakturační adresa"
"Cache storage was flushed successfully.","Vyrovnávací paměť obchodu vyla úspěšně vyčištěna."
"Catalog Index rebuild error. Please try again later","Chyba při obnově katalogového indexu. Prosím zkuste to později"
"Catalog Rewrites was refreshed successfully","Přepis katalogu byl úspěšně obnoven"
"CatalogInventory Stock Status rebuild error. Please try again later","#~ ""Chyba při obnovování stavu zboží na skladě. Prosím zkuste to později"""
"Configuration successfully saved","Nastavení úspěšně uloženo"
"Created At Invoice","Fakturováno"
"Created At Order","Objednáno"
"Created At Refunded","Vráceno"
"Created At Shipment","Zásilka vytvořena"
"Credit Memo cancel error.","Chyba při rušení dobropisu."
"Credit Memo void error","Chyba, prázdný dobropis"
"Credit Memo was successfully created","Dobropis byl úspěšně vytvořen"
"Customer was successfully saved","Zákazník byl úspěšně uložen"
"Error while cleared Image cache. Please try again later","#~ ""Chyba při mazání vyrovnávací paměti (cache) obrázků. Prosím zkuste to ""#~ ""později."""
"Error while cleared Image cache. Please try again later.","#~ ""Chyba při mazání vyrovnávací paměti (cache) obrázků. Prosím zkuste to ""#~ ""později."""
"Error while cleared JavaScript/CSS cache. Please try again later.","#~ ""Chyba při mazání vyrovnávací paměti (cache) JavaScriptu/CSS. Prosím ""#~ ""zkuste to později."""
"Error while create backup. Please try again later","Chyba při vytváření zálohy. Prosím zkuste to později."
"Error while deleting this role. Please try again later.","Chyba při mazání této role. Prosím zkuste to později."
"Error while deleting this template. Please try again later.","Chyba při mazání této šablony. Prosím zkuste to později."
"Error while saving account. Please try again later","Chyba při ukládání účtu. Prosím zkuste to později."
"Error while saving this role. Please try again later.","Chyba při ukládání této role. Prosím zkuste to později."
"Excel","Excel"
"Firstname","Jméno"
"Flat Catalog Category rebuild error","Chyba při přegenerovávání Flat katalogu kategorií"
"Flat Catalog Product rebuild error. Please try again later","#~ ""Chyba při přegenerovávání Flat katalogu produktů. Prosím zkuste to později"""
"Invalid section value","Chybná část hodnoty"
"Invalid store value","Chybně uložená hodnota"
"Invalid website value","Chybně uložený web"
"Invoice was successfully canceled.","Faktura byla úspěšně zrušena."
"Invoice was successfully captured","Faktura byla úspěšně zachycena"
"Invoice without products could not be created.","Faktura bez produktů nemůže být vytvořena."
"Is Active","Aktivní"
"JavaScript/CSS cache was cleaned successfully.","Vyrovnávací paměť (cache) JavaScriptu/CSS byla úspěšně smazána."
"Lastname","Příjmení"
"Layered Navigation Indices was refreshed successfully","Obnova vrstvy navigace proběhla v pořádku"
"No profile","Žádný profil"
"One of options row has error","Jeden ze řádků možností obsahuje chybu"
"Order confirmation email not sent","Potvrzující mail objednávky nebyl odeslán"
"Order not longer exist","Objednávka již neexistuje"
"Qty for Item's Status to Become Out of Stock","Množstí pro nastavení statusu Vyprodáno"
"Please fill in 'email' field.","Vyplňte pole email."
"Poll was successfully deleted","Anketa byla úspěšně smazána"
"Poll was successfully saved","Anketa byla úspěšně uložena"
"Profile was successfully saved","Profil byl úspěšně uložen"
"Rating was successfully deleted","Hodnocení bylo úspěšně smazáno"
"Rating was successfully saved","Hodnocení bylo úspěšně uloženo"
"Role successfully deleted.","Role úspěšně smazána."
"Role successfully saved.","Role úspěšně uložena."
"Run in popup","Spustit v novém okně"
"Save And Continue Edit","Uložit a pokračovat v úpravách"
"Save and Continue Editing","Uložit a pokračovat v úpravách"
"Search Index rebuild error. Please try again later","Chyba při obnově vyhledávacího indexu. Prosím zkuste to později"
"Search Index was rebuilt successfully","Vyhledávací index byl úspěšně obnoven"
"Shipment was successfully created.","Zásilka byla úspěšně vytvořena."
"Shipping address","Dodací adresa"
"SubTotal","Mezisoučet"
"Tag was successfully deleted","Štítek byl úspěšně smazán"
"Tag was successfully saved","Štítek byl úspěšně uložen"
"This User no longer exists","Tento uživatel již neexistuje"
"Total Shipping","Přeprava celkem"
"Thumbnail Image","Miniatura obrázku"
"Updated At Order","Objednávka aktualizována"
"User was successfully deleted","Uživatel byl úspěšně smazán"
"User was successfully saved","Uživatel byl úspěšně uložen"
"You can not delete self assigned roles.","Nemůžete smazat přiřazené role."
"You have","Máte"
"You have not enought permissions to login.","Nemáte práva k přihlášení."
"You need specify carrier.","Musíte vybrat způsob přepravy."
